UserID,Name,Surname,Email,Channel,RecordDate2_to_SA_Time,Duration,Age,Province,Race,Gender,time_buckets,Age_Band,Day_Type
67584,Hollis ,Caves,Hollis 383@mail.com,Supersport Live Events,1/18/16 17:04,2026-04-11T00:05:58.000Z,58,Western Cape,white,male,03. Evening,6. 55-64,Weekday
808936,Valentine ,Slane,Valentine 474@abcmail.com,Supersport Live Events,3/24/16 14:31,2026-04-11T00:05:50.000Z,23,Gauteng,white,male,02. Afternoon,2. 18-24,Weekday
808936,Valentine ,Slane,Valentine 474@abcmail.com,Supersport Live Events,2/18/16 12:25,2026-04-11T00:00:00.000Z,23,Gauteng,white,male,02. Afternoon,2. 18-24,Weekday
590480,Mellie ,Creager,Mellie 411@yahoo.com,Africa Magic,1/4/16 18:11,2026-04-11T00:02:47.000Z,10,Western Cape,indian_asian,female,03. Evening,1. Under 18,Weekday
831713,Katharina ,Condie,Katharina 265@mailxyz.com,Trace TV,3/14/16 9:08,2026-04-11T00:07:06.000Z,26,North West,black,female,01. Morning,3. 25-34,Weekday
831713,Katharina ,Condie,Katharina 265@mailxyz.com,Trace TV,3/7/16 16:45,2026-04-11T00:15:21.000Z,26,North West,black,female,02. Afternoon,3. 25-34,Weekday
817216,Michel ,Marek,Michel 201@yahoo.com,ICC Cricket World Cup 2011,2/24/16 17:57,2026-04-11T00:02:56.000Z,31,Kwazulu Natal,white,male,03. Evening,3. 25-34,Weekday
817216,Michel ,Marek,Michel 201@yahoo.com,M-Net,2/25/16 23:13,2026-04-11T00:00:00.000Z,31,Kwazulu Natal,white,male,03. Evening,3. 25-34,Weekday
2406478,Raymundo ,Luthy,Raymundo 434@abcmail.com,Supersport Live Events,3/26/16 15:50,2026-04-11T00:07:00.000Z,39,Eastern Cape, ,male,02. Afternoon,4. 35-44,Weekend
793592,None,None,Krysta 494@abcmail.com,Channel O,3/21/16 14:34,2026-04-11T01:06:21.000Z,0,None,None,None,02. Afternoon,1. Under 18,Weekday
904063,Emerson ,Luthy,Emerson 241@yahoo.com,Cartoon Network,3/27/16 0:02,2026-04-11T00:00:17.000Z,34,Gauteng,black,male,01. Morning,3. 25-34,Weekend
904063,Emerson ,Luthy,Emerson 241@yahoo.com,Cartoon Network,3/26/16 22:09,2026-04-11T00:00:15.000Z,34,Gauteng,black,male,03. Evening,3. 25-34,Weekend
586459,Lucas ,Hier,Lucas 233@mail.com,Cartoon Network,1/2/16 11:49,2026-04-11T00:05:10.000Z,22,Free State,black,male,01. Morning,2. 18-24,Weekend
791320,Shandra ,Mccollum,Shandra 411@yahoo.com,ICC Cricket World Cup 2011,3/5/16 14:57,2026-04-11T00:00:14.000Z,37,Kwazulu Natal,indian_asian,female,02. Afternoon,4. 35-44,Weekend
791320,Shandra ,Mccollum,Shandra 411@yahoo.com,ICC Cricket World Cup 2011,3/6/16 11:33,2026-04-11T00:13:04.000Z,37,Kwazulu Natal,indian_asian,female,01. Morning,4. 35-44,Weekend
791320,Shandra ,Mccollum,Shandra 411@yahoo.com,ICC Cricket World Cup 2011,3/6/16 10:32,2026-04-11T00:13:54.000Z,37,Kwazulu Natal,indian_asian,female,01. Morning,4. 35-44,Weekend
771802,Valentine ,Curran,Valentine 475@mailxyz.com,Boomerang,1/2/16 14:42,2026-04-11T00:09:55.000Z,43,Western Cape,coloured,male,02. Afternoon,4. 35-44,Weekend
771802,Valentine ,Curran,Valentine 475@mailxyz.com,Supersport Live Events,1/30/16 16:11,2026-04-11T01:23:54.000Z,43,Western Cape,coloured,male,02. Afternoon,4. 35-44,Weekend
771802,Valentine ,Curran,Valentine 475@mailxyz.com,CNN,1/1/16 13:25,2026-04-11T00:00:21.000Z,43,Western Cape,coloured,male,02. Afternoon,4. 35-44,Weekday
771802,Valentine ,Curran,Valentine 475@mailxyz.com,Supersport Live Events,1/8/16 16:50,2026-04-11T00:06:06.000Z,43,Western Cape,coloured,male,02. Afternoon,4. 35-44,Weekday
771802,Valentine ,Curran,Valentine 475@mailxyz.com,CNN,1/1/16 4:37,2026-04-11T00:01:06.000Z,43,Western Cape,coloured,male,01. Morning,4. 35-44,Weekday
771802,Valentine ,Curran,Valentine 475@mailxyz.com,Supersport Live Events,2/12/16 18:51,2026-04-11T01:19:52.000Z,43,Western Cape,coloured,male,03. Evening,4. 35-44,Weekday
808941,Michel ,Curran,Michel 204@abcmail.com,SuperSport Blitz,3/1/16 2:30,2026-04-11T00:00:32.000Z,36,Western Cape,coloured,male,01. Morning,4. 35-44,Weekday
600713,Chas ,Mccown,Chas 351@yahoo.com,Channel O,1/1/16 16:32,2026-04-11T00:47:18.000Z,31,Kwazulu Natal,black,male,02. Afternoon,3. 25-34,Weekday
600713,Chas ,Mccown,Chas 351@yahoo.com,Channel O,1/13/16 16:27,2026-04-11T00:00:27.000Z,31,Kwazulu Natal,black,male,02. Afternoon,3. 25-34,Weekday
2407123,Kyle ,Holt,Kyle 64@abcmail.com,Boomerang,3/14/16 9:40,2026-04-11T00:00:44.000Z,24,Mpumalanga,black,male,01. Morning,2. 18-24,Weekday
2407123,Kyle ,Holt,Kyle 64@abcmail.com,Cartoon Network,3/8/16 23:04,2026-04-11T00:08:40.000Z,24,Mpumalanga,black,male,03. Evening,2. 18-24,Weekday
2407123,Kyle ,Holt,Kyle 64@abcmail.com,ICC Cricket World Cup 2011,3/6/16 11:48,2026-04-11T00:00:06.000Z,24,Mpumalanga,black,male,01. Morning,2. 18-24,Weekend
939600,Wilton ,Mccown,Wilton 414@abcmail.com,Africa Magic,3/19/16 4:07,2026-04-11T00:00:14.000Z,31,Gauteng,black,male,01. Morning,3. 25-34,Weekend
939600,Wilton ,Mccown,Wilton 414@abcmail.com,ICC Cricket World Cup 2011,3/20/16 16:34,2026-04-11T00:00:42.000Z,31,Gauteng,black,male,02. Afternoon,3. 25-34,Weekend
939600,Wilton ,Mccown,Wilton 414@abcmail.com,Supersport Live Events,3/20/16 17:36,2026-04-11T00:01:14.000Z,31,Gauteng,black,male,03. Evening,3. 25-34,Weekend
939602,Lane ,Mastrangelo,Lane 112@gmail.com,Channel O,3/22/16 18:45,2026-04-11T00:15:03.000Z,18,Eastern Cape,coloured,male,03. Evening,2. 18-24,Weekday
939602,Lane ,Mastrangelo,Lane 112@gmail.com,Cartoon Network,3/18/16 22:38,2026-04-11T00:00:00.000Z,18,Eastern Cape,coloured,male,03. Evening,2. 18-24,Weekday
939602,Lane ,Mastrangelo,Lane 112@gmail.com,Supersport Live Events,3/18/16 10:19,2026-04-11T00:00:12.000Z,18,Eastern Cape,coloured,male,01. Morning,2. 18-24,Weekday
939602,Lane ,Mastrangelo,Lane 112@gmail.com,Cartoon Network,3/18/16 22:05,2026-04-11T00:00:11.000Z,18,Eastern Cape,coloured,male,03. Evening,2. 18-24,Weekday
939602,Lane ,Mastrangelo,Lane 112@gmail.com,Cartoon Network,3/20/16 14:27,2026-04-11T00:00:49.000Z,18,Eastern Cape,coloured,male,02. Afternoon,2. 18-24,Weekend
939602,Lane ,Mastrangelo,Lane 112@gmail.com,ICC Cricket World Cup 2011,3/28/16 15:33,2026-04-11T00:01:46.000Z,18,Eastern Cape,coloured,male,02. Afternoon,2. 18-24,Weekday
939602,Lane ,Mastrangelo,Lane 112@gmail.com,Channel O,3/28/16 15:46,2026-04-11T00:05:00.000Z,18,Eastern Cape,coloured,male,02. Afternoon,2. 18-24,Weekday
939602,Lane ,Mastrangelo,Lane 112@gmail.com,Channel O,3/25/16 6:46,2026-04-11T00:45:00.000Z,18,Eastern Cape,coloured,male,01. Morning,2. 18-24,Weekday
939602,Lane ,Mastrangelo,Lane 112@gmail.com,Africa Magic,3/25/16 6:26,2026-04-11T00:03:32.000Z,18,Eastern Cape,coloured,male,01. Morning,2. 18-24,Weekday
939602,Lane ,Mastrangelo,Lane 112@gmail.com,Channel O,3/29/16 11:28,2026-04-11T00:04:30.000Z,18,Eastern Cape,coloured,male,01. Morning,2. 18-24,Weekday
939602,Lane ,Mastrangelo,Lane 112@gmail.com,Africa Magic,3/21/16 18:36,2026-04-11T00:02:07.000Z,18,Eastern Cape,coloured,male,03. Evening,2. 18-24,Weekday
866315,Loyd ,Vital,Loyd 495@mailxyz.com,Boomerang,3/18/16 0:32,2026-04-11T00:00:35.000Z,35,Gauteng,black,male,01. Morning,4. 35-44,Weekday
939603,Royal ,Borelli,Royal 175@mailxyz.com,ICC Cricket World Cup 2011,3/30/16 10:47,2026-04-11T00:34:22.000Z,30,Limpopo,indian_asian,male,01. Morning,3. 25-34,Weekday
808945,Garry ,Biggers,Garry 283@mail.com,Break in transmission,3/1/16 21:19,2026-04-11T00:00:58.000Z,43,Western Cape,None,male,03. Evening,4. 35-44,Weekday
301011,Robby ,Caves,Robby 162@gmail.com,SuperSport Blitz,1/8/16 19:03,2026-04-11T00:01:08.000Z,47,North West,black,male,03. Evening,5. 45-54,Weekday
831720,Donald ,Creager,Donald 221@yahoo.com,ICC Cricket World Cup 2011,3/1/16 17:04,2026-04-11T00:04:16.000Z,29,Western Cape,coloured,male,03. Evening,3. 25-34,Weekday
831720,Donald ,Creager,Donald 221@yahoo.com,ICC Cricket World Cup 2011,3/1/16 16:59,2026-04-11T00:10:10.000Z,29,Western Cape,coloured,male,02. Afternoon,3. 25-34,Weekday
831721,Lane ,Hier,Lane 111@yahoo.com,Channel O,3/2/16 21:29,2026-04-11T00:04:39.000Z,22,Limpopo,black,male,03. Evening,2. 18-24,Weekday
831721,Lane ,Hier,Lane 111@yahoo.com,SawSee,3/2/16 21:33,2026-04-11T00:02:05.000Z,22,Limpopo,black,male,03. Evening,2. 18-24,Weekday
895195,Romeo ,Wigfall,Romeo 371@yahoo.com,Trace TV,3/23/16 21:06,2026-04-11T00:07:48.000Z,21,Limpopo,white,male,03. Evening,2. 18-24,Weekday
1289864,Eli ,Langenfeld,Eli 292@gmail.com,Trace TV,1/26/16 9:40,2026-04-11T00:00:00.000Z,26,Kwazulu Natal,indian_asian,male,01. Morning,3. 25-34,Weekday
808948,Rebecka ,Shkreli,Rebecka 172@gmail.com,SuperSport Blitz,2/11/16 7:04,2026-04-11T00:02:00.000Z,43,Western Cape,coloured,female,01. Morning,4. 35-44,Weekday
808948,Rebecka ,Shkreli,Rebecka 172@gmail.com,Channel O,2/18/16 5:26,2026-04-11T00:00:12.000Z,43,Western Cape,coloured,female,01. Morning,4. 35-44,Weekday
808948,Rebecka ,Shkreli,Rebecka 172@gmail.com,Channel O,2/18/16 15:46,2026-04-11T00:00:57.000Z,43,Western Cape,coloured,female,02. Afternoon,4. 35-44,Weekday
808948,Rebecka ,Shkreli,Rebecka 172@gmail.com,Channel O,2/24/16 11:36,2026-04-11T00:01:00.000Z,43,Western Cape,coloured,female,01. Morning,4. 35-44,Weekday
808948,Rebecka ,Shkreli,Rebecka 172@gmail.com,Trace TV,3/18/16 13:42,2026-04-11T00:01:24.000Z,43,Western Cape,coloured,female,02. Afternoon,4. 35-44,Weekday
808948,Rebecka ,Shkreli,Rebecka 172@gmail.com,Channel O,3/18/16 13:55,2026-04-11T00:29:21.000Z,43,Western Cape,coloured,female,02. Afternoon,4. 35-44,Weekday
808948,Rebecka ,Shkreli,Rebecka 172@gmail.com,Channel O,2/10/16 21:46,2026-04-11T00:00:27.000Z,43,Western Cape,coloured,female,03. Evening,4. 35-44,Weekday
808948,Rebecka ,Shkreli,Rebecka 172@gmail.com,Channel O,3/20/16 17:49,2026-04-11T00:00:18.000Z,43,Western Cape,coloured,female,03. Evening,4. 35-44,Weekend
808948,Rebecka ,Shkreli,Rebecka 172@gmail.com,ICC Cricket World Cup 2011,2/23/16 13:18,2026-04-11T00:14:44.000Z,43,Western Cape,coloured,female,02. Afternoon,4. 35-44,Weekday
808948,Rebecka ,Shkreli,Rebecka 172@gmail.com,Channel O,2/13/16 3:05,2026-04-11T00:01:42.000Z,43,Western Cape,coloured,female,01. Morning,4. 35-44,Weekend
779395,Wilburn ,Crotty,Wilburn 302@gmail.com,Cartoon Network,2/14/16 14:01,2026-04-11T00:02:55.000Z,23,Western Cape,coloured,male,02. Afternoon,2. 18-24,Weekend
779395,Wilburn ,Crotty,Wilburn 302@gmail.com,Trace TV,2/10/16 16:07,2026-04-11T00:16:48.000Z,23,Western Cape,coloured,male,02. Afternoon,2. 18-24,Weekday
904090,Stephen ,Gettys,Stephen 153@mail.com,Boomerang,3/23/16 19:33,2026-04-11T00:00:24.000Z,25,Kwazulu Natal,None,male,03. Evening,3. 25-34,Weekday
1106115,Irmgard ,Bilyeu,Irmgard 413@mail.com,Africa Magic,1/11/16 18:06,2026-04-11T00:06:26.000Z,26,Western Cape,black,female,03. Evening,3. 25-34,Weekday
1106115,Irmgard ,Bilyeu,Irmgard 413@mail.com,Trace TV,1/11/16 17:33,2026-04-11T00:05:57.000Z,26,Western Cape,black,female,03. Evening,3. 25-34,Weekday
820361,Shane ,Biggers,Shane 21@yahoo.com,Supersport Live Events,3/5/16 19:29,2026-04-11T00:02:48.000Z,28,Mpumalanga,white,male,03. Evening,3. 25-34,Weekend
820361,Shane ,Biggers,Shane 21@yahoo.com,Supersport Live Events,3/20/16 19:58,2026-04-11T00:02:12.000Z,28,Mpumalanga,white,male,03. Evening,3. 25-34,Weekend
820361,Shane ,Biggers,Shane 21@yahoo.com,SuperSport Blitz,2/27/16 14:54,2026-04-11T00:08:26.000Z,28,Mpumalanga,white,male,02. Afternoon,3. 25-34,Weekend
820361,Shane ,Biggers,Shane 21@yahoo.com,Supersport Live Events,2/27/16 15:14,2026-04-11T00:00:20.000Z,28,Mpumalanga,white,male,02. Afternoon,3. 25-34,Weekend
820361,Shane ,Biggers,Shane 21@yahoo.com,Supersport Live Events,2/27/16 18:06,2026-04-11T00:00:08.000Z,28,Mpumalanga,white,male,03. Evening,3. 25-34,Weekend
820361,Shane ,Biggers,Shane 21@yahoo.com,Cartoon Network,3/3/16 8:11,2026-04-11T00:00:06.000Z,28,Mpumalanga,white,male,01. Morning,3. 25-34,Weekday
771816,Garry ,Fudge,Garry 282@gmail.com,SawSee,1/1/16 8:59,2026-04-11T00:01:19.000Z,31,Gauteng,black,male,01. Morning,3. 25-34,Weekday
771816,Garry ,Fudge,Garry 282@gmail.com,Channel O,1/1/16 9:02,2026-04-11T00:00:39.000Z,31,Gauteng,black,male,01. Morning,3. 25-34,Weekday
771816,Garry ,Fudge,Garry 282@gmail.com,Trace TV,1/1/16 19:29,2026-04-11T00:01:57.000Z,31,Gauteng,black,male,03. Evening,3. 25-34,Weekday
771816,Garry ,Fudge,Garry 282@gmail.com,Cartoon Network,3/23/16 13:09,2026-04-11T00:01:03.000Z,31,Gauteng,black,male,02. Afternoon,3. 25-34,Weekday
771816,Garry ,Fudge,Garry 282@gmail.com,Trace TV,2/6/16 21:26,2026-04-11T00:01:15.000Z,31,Gauteng,black,male,03. Evening,3. 25-34,Weekend
771816,Garry ,Fudge,Garry 282@gmail.com,Trace TV,2/27/16 11:32,2026-04-11T00:00:00.000Z,31,Gauteng,black,male,01. Morning,3. 25-34,Weekend
771816,Garry ,Fudge,Garry 282@gmail.com,Trace TV,3/7/16 5:54,2026-04-11T00:01:57.000Z,31,Gauteng,black,male,01. Morning,3. 25-34,Weekday
771816,Garry ,Fudge,Garry 282@gmail.com,Cartoon Network,3/1/16 8:27,2026-04-11T00:04:14.000Z,31,Gauteng,black,male,01. Morning,3. 25-34,Weekday
788649,Randy ,Styer,Randy 394@abcmail.com,SuperSport Blitz,1/15/16 18:12,2026-04-11T00:02:38.000Z,39,Gauteng,white,male,03. Evening,4. 35-44,Weekday
939606,Cory ,Gettys,Cory 105@mailxyz.com,Cartoon Network,3/30/16 7:53,2026-04-11T00:00:44.000Z,38,Western Cape,coloured,male,01. Morning,4. 35-44,Weekday
831728,Nakita ,Pool,Nakita 133@mail.com,SuperSport Blitz,3/12/16 22:45,2026-04-11T00:01:24.000Z,35,Eastern Cape,black,female,03. Evening,4. 35-44,Weekend
939607,Wilburn ,Caves,Wilburn 303@mail.com,ICC Cricket World Cup 2011,3/30/16 13:56,2026-04-11T00:00:46.000Z,29,Limpopo,indian_asian,male,02. Afternoon,3. 25-34,Weekday
808949,Roxana ,Nicholls,Roxana 365@mailxyz.com,Africa Magic,2/20/16 8:53,2026-04-11T00:03:41.000Z,35,Kwazulu Natal,black,female,01. Morning,4. 35-44,Weekend
808949,Roxana ,Nicholls,Roxana 365@mailxyz.com,Africa Magic,2/15/16 19:52,2026-04-11T00:00:30.000Z,35,Kwazulu Natal,black,female,03. Evening,4. 35-44,Weekday
808949,Roxana ,Nicholls,Roxana 365@mailxyz.com,Africa Magic,3/2/16 12:21,2026-04-11T00:00:23.000Z,35,Kwazulu Natal,black,female,02. Afternoon,4. 35-44,Weekday
808949,Roxana ,Nicholls,Roxana 365@mailxyz.com,Africa Magic,2/14/16 9:56,2026-04-11T00:00:25.000Z,35,Kwazulu Natal,black,female,01. Morning,4. 35-44,Weekend
808949,Roxana ,Nicholls,Roxana 365@mailxyz.com,Boomerang,3/9/16 10:24,2026-04-11T00:01:10.000Z,35,Kwazulu Natal,black,female,01. Morning,4. 35-44,Weekday
806460,Stacy ,Woolard,Stacy 272@gmail.com,Boomerang,2/13/16 21:58,2026-04-11T00:00:00.000Z,39,Kwazulu Natal,indian_asian,male,03. Evening,4. 35-44,Weekend
460303,None,None,Williemae 111@yahoo.com,Cartoon Network,1/22/16 18:30,2026-04-11T00:01:15.000Z,0,None,None,None,03. Evening,1. Under 18,Weekday
808950,Emerson ,Pascarella,Emerson 244@abcmail.com,Boomerang,2/18/16 15:25,2026-04-11T00:02:37.000Z,18,Free State,black,male,02. Afternoon,2. 18-24,Weekday
808950,Emerson ,Pascarella,Emerson 244@abcmail.com,Channel O,2/18/16 15:02,2026-04-11T00:01:06.000Z,18,Free State,black,male,02. Afternoon,2. 18-24,Weekday
808950,Emerson ,Pascarella,Emerson 244@abcmail.com,Boomerang,2/18/16 7:57,2026-04-11T00:00:04.000Z,18,Free State,black,male,01. Morning,2. 18-24,Weekday
808950,Emerson ,Pascarella,Emerson 244@abcmail.com,Supersport Live Events,2/20/16 16:29,2026-04-11T00:02:54.000Z,18,Free State,black,male,02. Afternoon,2. 18-24,Weekend
808950,Emerson ,Pascarella,Emerson 244@abcmail.com,SuperSport Blitz,3/3/16 20:08,2026-04-11T00:05:38.000Z,18,Free State,black,male,03. Evening,2. 18-24,Weekday
808950,Emerson ,Pascarella,Emerson 244@abcmail.com,Channel O,2/18/16 6:24,2026-04-11T00:02:15.000Z,18,Free State,black,male,01. Morning,2. 18-24,Weekday
808950,Emerson ,Pascarella,Emerson 244@abcmail.com,Trace TV,2/18/16 9:37,2026-04-11T00:00:12.000Z,18,Free State,black,male,01. Morning,2. 18-24,Weekday
808950,Emerson ,Pascarella,Emerson 244@abcmail.com,Channel O,2/18/16 16:49,2026-04-11T00:00:51.000Z,18,Free State,black,male,02. Afternoon,2. 18-24,Weekday
808950,Emerson ,Pascarella,Emerson 244@abcmail.com,Supersport Live Events,3/6/16 16:41,2026-04-11T00:00:16.000Z,18,Free State,black,male,02. Afternoon,2. 18-24,Weekend
808950,Emerson ,Pascarella,Emerson 244@abcmail.com,SuperSport Blitz,3/3/16 6:23,2026-04-11T00:11:20.000Z,18,Free State,black,male,01. Morning,2. 18-24,Weekday
808950,Emerson ,Pascarella,Emerson 244@abcmail.com,SuperSport Blitz,3/27/16 12:37,2026-04-11T00:00:22.000Z,18,Free State,black,male,02. Afternoon,2. 18-24,Weekend
892644,Haywood ,Mccown,Haywood 95@mailxyz.com,Boomerang,3/21/16 9:49,2026-04-11T00:04:54.000Z,18,Gauteng,black,male,01. Morning,2. 18-24,Weekday
925955,Brendan ,Condie,Brendan 452@gmail.com,ICC Cricket World Cup 2011,3/30/16 10:40,2026-04-11T00:06:00.000Z,23,Gauteng,indian_asian,male,01. Morning,2. 18-24,Weekday
771823,Kyle ,Mastrangelo,Kyle 61@yahoo.com,Channel O,2/6/16 13:10,2026-04-11T00:01:15.000Z,26,Western Cape,black,male,02. Afternoon,3. 25-34,Weekend
853642,Dion ,Leicht,Dion 335@mailxyz.com,E! Entertainment,3/6/16 23:22,2026-04-11T00:00:00.000Z,24,Kwazulu Natal,coloured,male,03. Evening,2. 18-24,Weekend
904101,Romeo ,Creager,Romeo 375@mailxyz.com,Trace TV,3/28/16 22:22,2026-04-11T00:01:06.000Z,29,Gauteng,indian_asian,male,03. Evening,3. 25-34,Weekday
904101,Romeo ,Creager,Romeo 375@mailxyz.com,E! Entertainment,3/25/16 0:59,2026-04-11T00:00:00.000Z,29,Gauteng,indian_asian,male,01. Morning,3. 25-34,Weekday
904101,Romeo ,Creager,Romeo 375@mailxyz.com,Africa Magic,3/26/16 15:21,2026-04-11T00:01:23.000Z,29,Gauteng,indian_asian,male,02. Afternoon,3. 25-34,Weekend
831732,Chas ,Vital,Chas 355@mailxyz.com,Trace TV,3/3/16 13:22,2026-04-11T00:10:45.000Z,22,Gauteng,coloured,male,02. Afternoon,2. 18-24,Weekday
831732,Chas ,Vital,Chas 355@mailxyz.com,Cartoon Network,3/8/16 19:51,2026-04-11T00:01:23.000Z,22,Gauteng,coloured,male,03. Evening,2. 18-24,Weekday
831732,Chas ,Vital,Chas 355@mailxyz.com,ICC Cricket World Cup 2011,3/16/16 0:32,2026-04-11T00:00:20.000Z,22,Gauteng,coloured,male,01. Morning,2. 18-24,Weekday
1106137,Donald ,Langenfeld,Donald 224@abcmail.com,E! Entertainment,1/8/16 23:02,2026-04-11T00:02:32.000Z,39,Western Cape,coloured,male,03. Evening,4. 35-44,Weekday
1106137,Donald ,Langenfeld,Donald 224@abcmail.com,Cartoon Network,1/8/16 23:13,2026-04-11T00:00:00.000Z,39,Western Cape,coloured,male,03. Evening,4. 35-44,Weekday
865372,Mellie ,Creager,Mellie 395@mailxyz.com,Boomerang,3/28/16 8:07,2026-04-11T00:01:03.000Z,29,Kwazulu Natal,coloured,female,01. Morning,3. 25-34,Weekday
865372,Mellie ,Creager,Mellie 395@mailxyz.com,Boomerang,3/27/16 7:10,2026-04-11T00:07:27.000Z,29,Kwazulu Natal,coloured,female,01. Morning,3. 25-34,Weekend
2255518,Royal ,Caves,Royal 175@mailxyz.com,Supersport Live Events,2/5/16 12:14,2026-04-11T00:01:06.000Z,56,Gauteng,black,male,02. Afternoon,6. 55-64,Weekday
2255518,Royal ,Caves,Royal 175@mailxyz.com,CNN,2/26/16 15:14,2026-04-11T00:00:36.000Z,56,Gauteng,black,male,02. Afternoon,6. 55-64,Weekday
2255518,Royal ,Caves,Royal 175@mailxyz.com,Break in transmission,2/15/16 7:24,2026-04-11T00:00:21.000Z,56,Gauteng,black,male,01. Morning,6. 55-64,Weekday
2255518,Royal ,Caves,Royal 175@mailxyz.com,ICC Cricket World Cup 2011,2/24/16 11:54,2026-04-11T00:00:00.000Z,56,Gauteng,black,male,01. Morning,6. 55-64,Weekday
2255518,Royal ,Caves,Royal 175@mailxyz.com,Supersport Live Events,1/12/16 17:23,2026-04-11T00:01:02.000Z,56,Gauteng,black,male,03. Evening,6. 55-64,Weekday
2255518,Royal ,Caves,Royal 175@mailxyz.com,Supersport Live Events,1/28/16 11:45,2026-04-11T00:02:06.000Z,56,Gauteng,black,male,01. Morning,6. 55-64,Weekday
2255518,Royal ,Caves,Royal 175@mailxyz.com,Channel O,1/3/16 16:58,2026-04-11T00:00:00.000Z,56,Gauteng,black,male,02. Afternoon,6. 55-64,Weekend
779410,Yolonda ,Pascarella,Yolonda 131@yahoo.com,Cartoon Network,1/21/16 19:19,2026-04-11T00:04:11.000Z,26,Gauteng,coloured,female,03. Evening,3. 25-34,Weekday
779410,Yolonda ,Pascarella,Yolonda 131@yahoo.com,Trace TV,2/3/16 14:04,2026-04-11T00:02:36.000Z,26,Gauteng,coloured,female,02. Afternoon,3. 25-34,Weekday
771830,Michel ,Tancredi,Michel 203@mail.com,Trace TV,1/1/16 16:43,2026-04-11T00:00:30.000Z,49,Gauteng,black,male,02. Afternoon,5. 45-54,Weekday
507286,Yolonda ,Pascarella,Yolonda 324@abcmail.com,Trace TV,1/2/16 17:59,2026-04-11T01:28:33.000Z,11,Eastern Cape,None,female,03. Evening,1. Under 18,Weekend
507286,Yolonda ,Pascarella,Yolonda 324@abcmail.com,Cartoon Network,1/4/16 19:01,2026-04-11T00:00:02.000Z,11,Eastern Cape,None,female,03. Evening,1. Under 18,Weekday
507286,Yolonda ,Pascarella,Yolonda 324@abcmail.com,Boomerang,1/4/16 9:31,2026-04-11T00:05:36.000Z,11,Eastern Cape,None,female,01. Morning,1. Under 18,Weekday
507286,Yolonda ,Pascarella,Yolonda 324@abcmail.com,Cartoon Network,1/4/16 12:21,2026-04-11T00:03:45.000Z,11,Eastern Cape,None,female,02. Afternoon,1. Under 18,Weekday
507286,Yolonda ,Pascarella,Yolonda 324@abcmail.com,CNN,1/1/16 7:32,2026-04-11T00:00:04.000Z,11,Eastern Cape,None,female,01. Morning,1. Under 18,Weekday
507286,Yolonda ,Pascarella,Yolonda 324@abcmail.com,Boomerang,1/3/16 17:00,2026-04-11T00:49:11.000Z,11,Eastern Cape,None,female,03. Evening,1. Under 18,Weekend
1293309,Dion ,Mastrangelo,Dion 334@abcmail.com,ICC Cricket World Cup 2011,3/23/16 13:03,2026-04-11T00:00:00.000Z,30,Limpopo,indian_asian,male,02. Afternoon,3. 25-34,Weekday
939619,Carter ,Curran,Carter 32@gmail.com,M-Net,3/13/16 12:57,2026-04-11T00:00:21.000Z,50,Western Cape,coloured,male,02. Afternoon,5. 45-54,Weekend
939619,Carter ,Curran,Carter 32@gmail.com,SuperSport Blitz,3/13/16 10:55,2026-04-11T00:01:08.000Z,50,Western Cape,coloured,male,01. Morning,5. 45-54,Weekend
988056,Chas ,Gettys,Chas 351@yahoo.com,E! Entertainment,3/31/16 19:35,2026-04-11T00:00:00.000Z,37,Western Cape,coloured,male,03. Evening,4. 35-44,Weekday
18031,Lillie ,Langenfeld,Lillie 463@mail.com,Supersport Live Events,1/28/16 20:49,2026-04-11T00:00:42.000Z,37,Gauteng,black,female,03. Evening,4. 35-44,Weekday
18031,Lillie ,Langenfeld,Lillie 463@mail.com,CNN,1/7/16 1:00,2026-04-11T00:24:51.000Z,37,Gauteng,black,female,01. Morning,4. 35-44,Weekday
808958,Raymundo ,Woolard,Raymundo 432@gmail.com,SuperSport Blitz,2/21/16 19:13,2026-04-11T00:08:36.000Z,25,Gauteng,black,male,03. Evening,3. 25-34,Weekend
808958,Raymundo ,Woolard,Raymundo 432@gmail.com,Trace TV,2/20/16 15:26,2026-04-11T00:00:39.000Z,25,Gauteng,black,male,02. Afternoon,3. 25-34,Weekend
808958,Raymundo ,Woolard,Raymundo 432@gmail.com,Channel O,2/20/16 19:14,2026-04-11T00:00:27.000Z,25,Gauteng,black,male,03. Evening,3. 25-34,Weekend
808958,Raymundo ,Woolard,Raymundo 432@gmail.com,Boomerang,3/2/16 11:10,2026-04-11T00:09:10.000Z,25,Gauteng,black,male,01. Morning,3. 25-34,Weekday
808958,Raymundo ,Woolard,Raymundo 432@gmail.com,Cartoon Network,2/21/16 15:56,2026-04-11T00:17:16.000Z,25,Gauteng,black,male,02. Afternoon,3. 25-34,Weekend
808958,Raymundo ,Woolard,Raymundo 432@gmail.com,Trace TV,2/24/16 20:21,2026-04-11T00:14:51.000Z,25,Gauteng,black,male,03. Evening,3. 25-34,Weekday
808958,Raymundo ,Woolard,Raymundo 432@gmail.com,Cartoon Network,2/24/16 12:38,2026-04-11T00:00:12.000Z,25,Gauteng,black,male,02. Afternoon,3. 25-34,Weekday
